"","V1","V2","V3","V4","total"
"1858","2021",2,"2","@jameshamblin",18422
"1859","2021",2,"2","@hlgatell",17711
"1860","2021",2,"2","@danpriceseattle",16719
"1861","2021",2,"3","@wendizzle",42600
"1862","2021",2,"3","@proustmalone",36703
"1863","2021",2,"3","@briantylercohen",35500
"1864","2021",2,"3","@mippcivzla",33183
"1865","2021",2,"3","@potus",24972
"1866","2021",2,"4","@potus",37513
"1867","2021",2,"4","@guypanupong",29774
"1868","2021",2,"4","@mippcivzla",26277
"1869","2021",2,"4","@rbreich",19609
"1870","2021",2,"4","@drericding",18547
"1871","2021",2,"5","@kamalaharris",40364
"1872","2021",2,"5","@ossoff",39628
"1873","2021",2,"5","@realhomomarcus",31959
"1874","2021",2,"5","@mippcivzla",21407
"1875","2021",2,"5","@guinapolitano",16779
"1876","2021",2,"6","@yangita",20019
"1877","2021",2,"6","@realhomomarcus",16955
"1878","2021",2,"6","@bidenfinnegan",12539
"1879","2021",2,"6","@potus",10131
"1880","2021",2,"6","@mippcivzla",9496
"1881","2021",2,"7","@aoc",62743
"1882","2021",2,"7","@potus",36634
"1883","2021",2,"7","@murrymits",29629
"1884","2021",2,"7","@zornitsaxx",27624
"1885","2021",2,"7","@poshgracie",27489
"1886","2021",2,"8","@tevonblair",54187
"1887","2021",2,"8","@scriptsbyjames",36956
"1888","2021",2,"8","@potus",32138
"1889","2021",2,"8","@nicolasmaduro",29363
"1890","2021",2,"8","@anildash",28434
"1891","2021",2,"9","@firstgentleman",51433
"1892","2021",2,"9","@jjamz",41534
"1893","2021",2,"9","@mippcivzla",27892
"1894","2021",2,"9","@puspaswarna",23202
"1895","2021",2,"9","@themightymux",22075
"1896","2021",2,"10","@mippcivzla",30229
"1897","2021",2,"10","@ibaillanos",16282
"1898","2021",2,"10","@potus",15886
"1899","2021",2,"10","@justintrudeau",15493
"1900","2021",2,"10","@narendramodi",14413
"1901","2021",2,"11","@potus",29720
"1902","2021",2,"11","@ann4castro",26275
"1903","2021",2,"11","@cretinaofc",24914
"1904","2021",2,"11","@mippcivzla",21132
"1905","2021",2,"11","@unyankobtrd",17475
"1906","2021",2,"12","@melhuman",44359
"1907","2021",2,"12","@potus",31583
"1908","2021",2,"12","@mippcivzla",20417
"1909","2021",2,"12","@th3mb0fication",19419
"1910","2021",2,"12","@jamiewithorne",16482
"1911","2021",2,"13","@masonthisis",48718
"1912","2021",2,"13","@margostockdale",31957
"1913","2021",2,"13","@abiidm786",23233
"1914","2021",2,"13","@mippcivzla",22186
"1915","2021",2,"13","@realcandaceo",14855
"1916","2021",2,"14","@mippcivzla",40454
"1917","2021",2,"14","@bt21",17938
"1918","2021",2,"14","@potus",17734
"1919","2021",2,"14","@mohaminmed",17137
"1920","2021",2,"14","@rachelkiki",12080
"1921","2021",2,"15","@mippcivzla",30487
"1922","2021",2,"15","@biggeasy123",27286
"1923","2021",2,"15","@bfriedmandc",27197
"1924","2021",2,"15","@thedemonicalien",25572
"1925","2021",2,"15","@borisjohnson",20880
"1926","2021",2,"16","@rexchapman",27609
"1927","2021",2,"16","@santiagorichar",21826
"1928","2021",2,"16","@mippcivzla",20451
"1929","2021",2,"16","@ohhitsleek",20338
"1930","2021",2,"16","@potus",18852
"1931","2021",2,"17","@rexchapman",59430
"1932","2021",2,"17","@itsdryx",56412
"1933","2021",2,"17","@giphxyz",44153
"1934","2021",2,"17","@betoorourke",34328
"1935","2021",2,"17","@dhyphenmac",28046
"1936","2021",2,"18","@mippcivzla",31135
"1937","2021",2,"18","@terryjtucker",25031
"1938","2021",2,"18","@itsdryx",21226
"1939","2021",2,"18","@oxamafc",19817
"1940","2021",2,"18","@tedcruz",17367
"1941","2021",2,"19","@duttypaul",54056
"1942","2021",2,"19","@khunneung137",35238
"1943","2021",2,"19","@jandirafeghali",24770
"1944","2021",2,"19","@potus",23387
"1945","2021",2,"19","@tomaskenn",22099
"1946","2021",2,"20","@hlgatell",23077
"1947","2021",2,"20","@lisiniove",18665
"1948","2021",2,"20","@matthancock",16774
"1949","2021",2,"20","@mippcivzla",13480
"1950","2021",2,"20","@dobbyclub06",11523
"1951","2021",2,"21","@aziedee",26135
"1952","2021",2,"21","@mippcivzla",25133
"1953","2021",2,"21","@matthancock",21594
"1954","2021",2,"21","@nepswirldabeard",16014
"1955","2021",2,"21","@julifaita",14131
"1956","2021",2,"22","@potus",36699
"1957","2021",2,"22","@kylegriffin1",22478
"1958","2021",2,"22","@mippcivzla",22083
"1959","2021",2,"22","@borisjohnson",18756
"1960","2021",2,"22","@nicolasmaduro",16253
"1961","2021",2,"23","@potus",36216
"1962","2021",2,"23","@babyb0nes",30491
"1963","2021",2,"23","@crockettforreal",18425
"1964","2021",2,"23","@mippcivzla",13908
"1965","2021",2,"23","@wizkidayo",12420
"1966","2021",2,"24","@gliterwrld",30477
"1967","2021",2,"24","@nicolesays",29801
"1968","2021",2,"24","@belldelagua",27579
"1969","2021",2,"24","@wherewomenbloom",26072
"1970","2021",2,"24","@potus",22777
"1971","2021",2,"25","@kylegriffin1",6560
"1972","2021",2,"25","@nicolesays",5052
"1973","2021",2,"25","@mysevenwhaliens",4371
"1974","2021",2,"25","@whcos",4327
"1975","2021",2,"25","@btsupdatesger",3352
"1976","2021",2,"26","@goawaywithjae",22446
"1977","2021",2,"26","@iarnevilo",18026
"1978","2021",2,"26","@potus",17249
"1979","2021",2,"26","@minjinlee11",13966
"1980","2021",2,"26","@benjvmins",13299
"1981","2021",2,"27","@gmariah",13760
"1982","2021",2,"27","@potus",13229
"1983","2021",2,"27","@nigelfarage",11921
"1984","2021",2,"27","@bioleticia",11291
"1985","2021",2,"27","@possiblymadness",10347
"1986","2021",2,"28","@diayannna",45135
"1987","2021",2,"28","@mippcivzla",22061
"1988","2021",2,"28","@potus",18944
"1989","2021",2,"28","@thetonymorrison",18750
"1990","2021",2,"28","@emresus",18058
"1991","2021",3,"1","@narendramodi",63457
"1992","2021",3,"1","@diayannna",15442
"1993","2021",3,"1","@mippcivzla",11632
"1994","2021",3,"1","@robinwannabefly",11083
"1995","2021",3,"1","@potus",9674
"1996","2021",3,"2","@potus",28590
"1997","2021",3,"2","@mippcivzla",26741
"1998","2021",3,"2","@gregabbotttx",26304
"1999","2021",3,"2","@chknuggetz",17519
"2000","2021",3,"2","@maryltrump",17360
"2001","2021",3,"3","@gregabbotttx",43984
"2002","2021",3,"3","@jones",23356
"2003","2021",3,"3","@realcandaceo",21751
"2004","2021",3,"3","@potus",21507
"2005","2021",3,"3","@projectlincoln",21207
"2006","2021",3,"4","@gregabbotttx",33911
"2007","2021",3,"4","@mippcivzla",29215
"2008","2021",3,"4","@nicolasmaduro",28863
"2009","2021",3,"4","@unicef",16392
"2010","2021",3,"4","@elykreimendahl",15408
"2011","2021",3,"5","@unicef",98953
"2012","2021",3,"5","@btstwts",56468
"2013","2021",3,"5","@btstwt",42570
"2014","2021",3,"5","@b",37919
"2015","2021",3,"5","@projectlincoln",34407
"2016","2021",3,"6","@kylegriffin1",20130
"2017","2021",3,"6","@senschumer",20118
"2018","2021",3,"6","@potus",17125
"2019","2021",3,"6","@mippcivzla",14814
"2020","2021",3,"6","@donaldjtrumpjr",12008
"2021","2021",3,"7","@mippcivzla",29464
"2022","2021",3,"7","@nicolasmaduro",16604
"2023","2021",3,"7","@alinao17",14384
"2024","2021",3,"7","@rbreich",13565
"2025","2021",3,"7","@ossoff",13416
"2026","2021",3,"8","@mippcivzla",24450
"2027","2021",3,"8","@liampayne",23285
"2028","2021",3,"8","@deadlioness",20547
"2029","2021",3,"8","@koocalvins",17215
"2030","2021",3,"8","@mmithplease",15375
"2031","2021",3,"9","@lavendernvelv",42388
"2032","2021",3,"9","@kylegriffin1",18977
"2033","2021",3,"9","@mononcecouerant",16405
"2034","2021",3,"9","@chrismilburnnps",16085
"2035","2021",3,"9","@nellythamenace",13827
"2036","2021",3,"10","@btsbighit",56185
"2037","2021",3,"10","@ifpiorg",55623
"2038","2021",3,"10","@kylegriffin1",20490
"2039","2021",3,"10","@potus",16205
"2040","2021",3,"10","@dylanthyme",12062
"2041","2021",3,"11","@rbreich",34642
"2042","2021",3,"11","@potus",32666
"2043","2021",3,"11","@hlgatell",23687
"2044","2021",3,"11","@narendramodi",19593
"2045","2021",3,"11","@mariamainmo",17060
"2046","2021",3,"12","@potus",53565
"2047","2021",3,"12","@cxrpxe",46574
"2048","2021",3,"12","@aoc",28994
"2049","2021",3,"12","@meganaronson",17835
"2050","2021",3,"12","@jasonhickel",15430
"2051","2021",3,"13","@ongbiscuit",40421
"2052","2021",3,"13","@suav3",29728
"2053","2021",3,"13","@cxrpxe",28177
"2054","2021",3,"13","@mippcivzla",15032
"2055","2021",3,"13","@gussooficial",13265
"2056","2021",3,"14","@beenherde",24411
"2057","2021",3,"14","@joebiden",22733
"2058","2021",3,"14","@mippcivzla",15322
"2059","2021",3,"14","@4lisaguerrero",14184
"2060","2021",3,"14","@repmariasalazar",12994
"2061","2021",3,"15","@biondiewasabi",34531
"2062","2021",3,"15","@mippcivzla",28022
"2063","2021",3,"15","@nicolasmaduro",20561
"2064","2021",3,"15","@ddzinha99",13408
"2065","2021",3,"15","@kylegriffin1",12973
"2066","2021",3,"16","@mippcivzla",47117
"2067","2021",3,"16","@bighitent",34891
"2068","2021",3,"16","@incandescent",29653
"2069","2021",3,"16","@biondiewasabi",26246
"2070","2021",3,"16","@typicalfeminist",23403
"2071","2021",3,"17","@mippcivzla",46115
"2072","2021",3,"17","@atrupar",25939
"2073","2021",3,"17","@vitoriamad",24436
"2074","2021",3,"17","@vtvcanal8",16438
"2075","2021",3,"17","@thomasvconti",13889
"2076","2021",3,"18","@mippcivzla",29743
"2077","2021",3,"18","@lizzard1278",18297
"2078","2021",3,"18","@eliseannelee",16785
"2079","2021",3,"18","@vtvcanal8",16080
"2080","2021",3,"18","@heccctor11",15669
"2081","2021",3,"19","@mippcivzla",33713
"2082","2021",3,"19","@praisegodbarbon",29205
"2083","2021",3,"19","@eliseannelee",23925
"2084","2021",3,"19","@potus",22146
"2085","2021",3,"19","@ezewriter",19469
"2086","2021",3,"20","@ol7nnon",9883
"2087","2021",3,"20","@potus",7781
"2088","2021",3,"20","@mippcivzla",5887
"2089","2021",3,"20","@ezewriter",3012
"2090","2021",3,"20","@vtvcanal8",2804
"2091","2021",3,"21","@deebreezy415",21865
"2092","2021",3,"21","@camieecamm",15809
"2093","2021",3,"21","@mippcivzla",15038
"2094","2021",3,"21","@imrankhanpti",13426
"2095","2021",3,"21","@anthraxxxx",9876
"2096","2021",3,"22","@nicolasmaduro",29002
"2097","2021",3,"22","@mippcivzla",24457
"2098","2021",3,"22","@goodposting",23413
"2099","2021",3,"22","@vtvcanal8",17601
"2100","2021",3,"22","@itsjoebro",11680
"2101","2021",3,"23","@mippcivzla",76265
"2102","2021",3,"23","@vtvcanal8",35553
"2103","2021",3,"23","@nicolasmaduro",33246
"2104","2021",3,"23","@katpapajohns",25211
"2105","2021",3,"23","@siriyonce",21208
"2106","2021",3,"24","@jocehfk",91342
"2107","2021",3,"24","@mippcivzla",67571
"2108","2021",3,"24","@vtvcanal8",34716
"2109","2021",3,"24","@trisquire",28084
"2110","2021",3,"24","@jimmyfucker",23082
"2111","2021",3,"25","@mippcivzla",55705
"2112","2021",3,"25","@vtvcanal8",33739
"2113","2021",3,"25","@nicolasmaduro",23914
"2114","2021",3,"25","@leelecarvalho",22734
"2115","2021",3,"25","@theauguststar",16047
"2116","2021",3,"26","@mippcivzla",79333
"2117","2021",3,"26","@vtvcanal8",31824
"2118","2021",3,"26","@butantanoficial",29878
"2119","2021",3,"26","@nicolasmaduro",27525
"2120","2021",3,"26","@ivybaby",25720
"2121","2021",3,"27","@mippcivzla",72388
"2122","2021",3,"27","@vtvcanal8",30540
"2123","2021",3,"27","@mediavenir",20746
"2124","2021",3,"27","@ajbuu",19896
"2125","2021",3,"27","@nicolasmaduro",19241
"2126","2021",3,"28","@mippcivzla",55113
"2127","2021",3,"28","@nicolasmaduro",36637
"2128","2021",3,"28","@ric3townfinest",21985
"2129","2021",3,"28","@vtvcanal8",20757
"2130","2021",3,"28","@drericding",16794
"2131","2021",3,"29","@mippcivzla",60356
"2132","2021",3,"29","@vtvcanal8",35950
"2133","2021",3,"29","@nicolasmaduro",34906
"2134","2021",3,"29","@mediavenir",15104
"2135","2021",3,"29","@kaitlancollins",13532
"2136","2021",3,"30","@mippcivzla",89248
"2137","2021",3,"30","@lilnasx",30329
"2138","2021",3,"30","@vtvcanal8",29189
"2139","2021",3,"30","@ohkayx33",20531
"2140","2021",3,"30","@mediavenir",18614
"2141","2021",3,"31","@mippcivzla",68878
"2142","2021",3,"31","@vtvcanal8",24142
"2143","2021",3,"31","@nicolasmaduro",17958
"2144","2021",3,"31","@mediavenir",17688
"2145","2021",3,"31","@drericding",13834
"2146","2021",4,"1","@mippcivzla",55541
"2147","2021",4,"1","@vtvcanal8",30450
"2148","2021",4,"1","@convictedloner",18487
"2149","2021",4,"1","@fordnation",17142
"2150","2021",4,"1","@prialcantara",16775
"2151","2021",4,"2","@mippcivzla",36079
"2152","2021",4,"2","@vtvcanal8",21309
"2153","2021",4,"2","@ray14man",21160
"2154","2021",4,"2","@rsgat",19422
"2155","2021",4,"2","@nedajahanbani",13448
"2156","2021",4,"3","@mippcivzla",59386
"2157","2021",4,"3","@vtvcanal8",30580
"2158","2021",4,"3","@ray14man",28430
"2159","2021",4,"3","@nicolasmaduro",19567
"2160","2021",4,"3","@realcandaceo",16484
"2161","2021",4,"4","@mippcivzla",66791
"2162","2021",4,"4","@nicolasmaduro",42576
"2163","2021",4,"4","@vtvcanal8",33932
"2164","2021",4,"4","@drericding",17401
"2165","2021",4,"4","@luchaalmada",16783
"2166","2021",4,"5","@mippcivzla",69045
"2167","2021",4,"5","@nicolasmaduro",58726
"2168","2021",4,"5","@davew97",46548
"2169","2021",4,"5","@vtvcanal8",44612
"2170","2021",4,"5","@60minutes",27955
"2171","2021",4,"6","@birdexecutive",63086
"2172","2021",4,"6","@mippcivzla",47240
"2173","2021",4,"6","@akilindo",35511
"2174","2021",4,"6","@drrpnishank",24883
"2175","2021",4,"6","@itsnella",23503
"2176","2021",4,"7","@mippcivzla",53356
"2177","2021",4,"7","@yongaka",33380
"2178","2021",4,"7","@nicolasmaduro",29546
"2179","2021",4,"7","@vtvcanal8",25230
"2180","2021",4,"7","@ebsirivimon",21585
"2181","2021",4,"8","@mippcivzla",58238
"2182","2021",4,"8","@narendramodi",40772
"2183","2021",4,"8","@vtvcanal8",26469
"2184","2021",4,"8","@escribinista",26323
"2185","2021",4,"8","@nicolasmaduro",22455
"2186","2021",4,"9","@mippcivzla",56505
"2187","2021",4,"9","@peachcrisis",40523
"2188","2021",4,"9","@vtvcanal8",37433
"2189","2021",4,"9","@nathanheller",21528
"2190","2021",4,"9","@volinxx",19979
"2191","2021",4,"10","@mippcivzla",65716
"2192","2021",4,"10","@pectumz",37431
"2193","2021",4,"10","@vtvcanal8",24867
"2194","2021",4,"10","@geoliveiraa2",24069
"2195","2021",4,"10","@pmoindia",21692
"2196","2021",4,"11","@radseed",61457
"2197","2021",4,"11","@mippcivzla",54604
"2198","2021",4,"11","@nicolasmaduro",22616
"2199","2021",4,"11","@rahulgandhi",19573
"2200","2021",4,"11","@trisukol",19395
"2201","2021",4,"12","@mippcivzla",12985
"2202","2021",4,"12","@cixdle",11398
"2203","2021",4,"12","@5ecretnumber",10174
"2204","2021",4,"12","@nicolasmaduro",8979
"2205","2021",4,"12","@narendramodi",8493
"2206","2021",4,"13","@mippcivzla",37771
"2207","2021",4,"13","@sonusood",24883
"2208","2021",4,"13","@pinksiripipat",19708
"2209","2021",4,"13","@anafcastela",18266
"2210","2021",4,"13","@vtvcanal8",16560
"2211","2021",4,"14","@mippcivzla",49621
"2212","2021",4,"14","@narendramodi",20840
"2213","2021",4,"14","@drrpnishank",15945
"2214","2021",4,"14","@vtvcanal8",13218
"2215","2021",4,"14","@pmoindia",12657
"2216","2021",4,"15","@mintitapreview",34587
"2217","2021",4,"15","@narendramodi",19300
"2218","2021",4,"15","@ijbrunissima",17994
"2219","2021",4,"15","@patfanelli",17621
"2220","2021",4,"15","@mippcivzla",16095
"2221","2021",4,"16","@mippcivzla",39422
"2222","2021",4,"16","@pawankalyan",32216
"2223","2021",4,"16","@patfanelli",20547
"2224","2021",4,"16","@srinivasiyc",17568
"2225","2021",4,"16","@narendramodi",16540
"2226","2021",4,"17","@mippcivzla",64193
"2227","2021",4,"17","@narendramodi",31863
"2228","2021",4,"17","@pmoindia",18908
"2229","2021",4,"17","@vtvcanal8",17600
"2230","2021",4,"17","@rahulgandhi",14884
"2231","2021",4,"18","@mippcivzla",71163
"2232","2021",4,"18","@rahulgandhi",50243
"2233","2021",4,"18","@narendramodi",39305
"2234","2021",4,"18","@pmoindia",27864
"2235","2021",4,"18","@nicolasmaduro",24773
"2236","2021",4,"19","@thinkpositiveal",54139
"2237","2021",4,"19","@mippcivzla",53832
"2238","2021",4,"19","@narendramodi",43485
"2239","2021",4,"19","@vtvcanal8",36183
"2240","2021",4,"19","@nicolasmaduro",29026
"2241","2021",4,"20","@mippcivzla",67336
"2242","2021",4,"20","@narendramodi",61822
"2243","2021",4,"20","@rahulgandhi",58235
"2244","2021",4,"20","@halldrunkface",54685
"2245","2021",4,"20","@bluebluwhale",54385
"2246","2021",4,"21","@mippcivzla",48841
"2247","2021",4,"21","@narendramodi",37082
"2248","2021",4,"21","@vtvcanal8",27181
"2249","2021",4,"21","@ani",25786
"2250","2021",4,"21","@pmoindia",21836
"2251","2021",4,"22","@mippcivzla",38509
"2252","2021",4,"22","@narendramodi",35236
"2253","2021",4,"22","@offtumcial",29946
"2254","2021",4,"22","@mintitapreview",18888
"2255","2021",4,"22","@gmmtv",16797
"2256","2021",4,"23","@narendramodi",38080
"2257","2021",4,"23","@mippcivzla",36473
"2258","2021",4,"23","@rahulgandhi",28016
"2259","2021",4,"23","@ani",26481
"2260","2021",4,"23","@nanaicez",23348
"2261","2021",4,"24","@mippcivzla",41048
"2262","2021",4,"24","@narendramodi",33803
"2263","2021",4,"24","@ongaddict",25068
"2264","2021",4,"24","@veasarachfwp",22414
"2265","2021",4,"24","@imrankhanpti",22131
"2266","2021",4,"25","@mippcivzla",52627
"2267","2021",4,"25","@narendramodi",38561
"2268","2021",4,"25","@nicolasmaduro",24094
"2269","2021",4,"25","@pmoindia",20821
"2270","2021",4,"25","@thisisnongshiba",20340
"2271","2021",4,"26","@narendramodi",65096
"2272","2021",4,"26","@mippcivzla",56591
"2273","2021",4,"26","@potus",37946
"2274","2021",4,"26","@mhaneemp",22346
"2275","2021",4,"26","@ani",21776
"2276","2021",4,"27","@mippcivzla",51608
"2277","2021",4,"27","@potus",40248
"2278","2021",4,"27","@narendramodi",39000
"2279","2021",4,"27","@nonggoblinbride",23865
"2280","2021",4,"27","@carrothusband",14803
"2281","2021",4,"28","@mippcivzla",35782
"2282","2021",4,"28","@alluarjun",34121
"2283","2021",4,"28","@carrothusband",29612
"2284","2021",4,"28","@narendramodi",28356
"2285","2021",4,"28","@giyourdad",26411
"2286","2021",4,"29","@narendramodi",37273
"2287","2021",4,"29","@mippcivzla",32560
"2288","2021",4,"29","@realrhathayaya",28535
"2289","2021",4,"29","@rahulgandhi",17869
"2290","2021",4,"29","@actorsiddharth",17230
"2291","2021",4,"30","@mippcivzla",38794
"2292","2021",4,"30","@mrgingerbed",34981
"2293","2021",4,"30","@narendramodi",32798
"2294","2021",4,"30","@thaipbs",17091
"2295","2021",4,"30","@aajtak",13838
"2296","2021",5,"1","@narendramodi",36603
"2297","2021",5,"1","@pmoindia",22303
"2298","2021",5,"1","@actorsiddharth",19489
"2299","2021",5,"1","@rahulgandhi",16455
"2300","2021",5,"1","@arvindkejriwal",14793
"2301","2021",5,"2","@narendramodi",39985
"2302","2021",5,"2","@offchainon",28759
"2303","2021",5,"2","@mippcivzla",21071
"2304","2021",5,"2","@wanderwaii",19998
"2305","2021",5,"2","@analauramendes",19315
"2306","2021",5,"3","@pompomcoffee",40676
"2307","2021",5,"3","@narendramodi",37482
"2308","2021",5,"3","@mippcivzla",32751
"2309","2021",5,"3","@comunistabaiano",21776
"2310","2021",5,"3","@pmoindia",19138
"2311","2021",5,"4","@liamdunne",51071
"2312","2021",5,"4","@mippcivzla",39724
"2313","2021",5,"4","@rahulgandhi",33868
"2314","2021",5,"4","@pmoindia",32409
"2315","2021",5,"4","@narendramodi",27351
"2316","2021",5,"5","@mippcivzla",29033
"2317","2021",5,"5","@tejasvisurya",25583
"2318","2021",5,"5","@paulogustavo31",24159
"2319","2021",5,"5","@narendramodi",22975
"2320","2021",5,"5","@rahulgandhi",19411
"2321","2021",5,"6","@narendramodi",23906
"2322","2021",5,"6","@tejasvisurya",13833
"2323","2021",5,"6","@derasachasauda",13053
"2324","2021",5,"6","@blooddonorsin",12914
"2325","2021",5,"6","@tarak9999",12533
"2326","2021",5,"7","@narendramodi",36609
"2327","2021",5,"7","@pmoindia",20137
"2328","2021",5,"7","@andrebrandt",15966
"2329","2021",5,"7","@mkstalin",15449
"2330","2021",5,"7","@imvkohli",15233
"2331","2021",5,"8","@narendramodi",24501
"2332","2021",5,"8","@jackposobiec",19478
"2333","2021",5,"8","@ani",18837
"2334","2021",5,"8","@rahulgandhi",18524
"2335","2021",5,"8","@pmoindia",15575
"2336","2021",5,"9","@narendramodi",20771
"2337","2021",5,"9","@profmakehappy",16286
"2338","2021",5,"9","@dghisham",15944
"2339","2021",5,"9","@pmoindia",15024
"2340","2021",5,"9","@waniardy",15017
"2341","2021",5,"10","@tarak9999",113533
"2342","2021",5,"10","@laventana",19290
"2343","2021",5,"10","@narendramodi",19030
"2344","2021",5,"10","@pmoindia",18612
"2345","2021",5,"10","@blooddonorsin",12954
"2346","2021",5,"11","@narendramodi",8668
"2347","2021",5,"11","@potus",8574
"2348","2021",5,"11","@reuters",8396
"2349","2021",5,"11","@who",7442
"2350","2021",5,"11","@benshapiro",6435
"2351","2021",5,"12","@narendramodi",33814
"2352","2021",5,"12","@amubeenpath",18425
"2353","2021",5,"12","@mkstalin",16732
"2354","2021",5,"12","@suriyaoffl",15074
"2355","2021",5,"12","@jackposobiec",14905
"2356","2021",5,"13","@thoughtgrime",40502
"2357","2021",5,"13","@ynsnbbb",37365
"2358","2021",5,"13","@cdcgov",37258
"2359","2021",5,"13","@potus",35138
"2360","2021",5,"13","@zenjournalist",27502
"2361","2021",5,"14","@potus",40260
"2362","2021",5,"14","@iamchocom",26409
"2363","2021",5,"14","@baladee8",25690
"2364","2021",5,"14","@zepotts",22893
"2365","2021",5,"14","@srinivasiyc",22342
"2366","2021",5,"15","@rollingstone",41896
"2367","2021",5,"15","@jbrous41",32188
"2368","2021",5,"15","@narendramodi",29794
"2369","2021",5,"15","@thethurgood",19236
"2370","2021",5,"15","@pmoindia",16786
"2371","2021",5,"16","@rapmca",38253
"2372","2021",5,"16","@narendramodi",18646
"2373","2021",5,"16","@jbrous41",15548
"2374","2021",5,"16","@pmoindia",13007
"2375","2021",5,"16","@dghisham",12779
"2376","2021",5,"17","@narendramodi",27945
"2377","2021",5,"17","@drrpnishank",23962
"2378","2021",5,"17","@theanuragtyagi",22669
"2379","2021",5,"17","@gautiverse",20069
"2380","2021",5,"17","@pmoindia",19713
"2381","2021",5,"18","@narendramodi",49923
"2382","2021",5,"18","@joebiden",29213
"2383","2021",5,"18","@addien90",24783
"2384","2021",5,"18","@notdearjohn",23119
"2385","2021",5,"18","@pmoindia",22327
"2386","2021",5,"19","@tarak9999",32741
"2387","2021",5,"19","@kkmputrajaya",26207
"2388","2021",5,"19","@narendramodi",23164
"2389","2021",5,"19","@dghisham",17973
"2390","2021",5,"19","@ani",17706
"2391","2021",5,"20","@narendramodi",34611
"2392","2021",5,"20","@kkmputrajaya",27254
"2393","2021",5,"20","@pmoindia",18874
"2394","2021",5,"20","@katierpacker",17152
"2395","2021",5,"20","@offchainon",17030
"2396","2021",5,"21","@narendramodi",18434
"2397","2021",5,"21","@modnoii",18412
"2398","2021",5,"21","@katierpacker",15853
"2399","2021",5,"21","@acaiijawe",9972
"2400","2021",5,"21","@syazwanismd",8919
"2401","2021",5,"22","@drrpnishank",34793
"2402","2021",5,"22","@navyoo",21243
"2403","2021",5,"22","@narendramodi",18720
"2404","2021",5,"22","@pmoindia",16050
"2405","2021",5,"22","@rahulgandhi",13598
"2406","2021",5,"23","@drrpnishank",47141
"2407","2021",5,"23","@hausofhilton",33496
"2408","2021",5,"23","@narendramodi",29380
"2409","2021",5,"23","@pmoindia",25802
"2410","2021",5,"23","@sitisab",23927
"2411","2021",5,"24","@jackposobiec",30648
"2412","2021",5,"24","@drrpnishank",26954
"2413","2021",5,"24","@pmoindia",22185
"2414","2021",5,"24","@narendramodi",20385
"2415","2021",5,"24","@danpriceseattle",15639
"2416","2021",5,"25","@tarak9999",32867
"2417","2021",5,"25","@addien90",27250
"2418","2021",5,"25","@kkmputrajaya",26349
"2419","2021",5,"25","@tonyferraro7",16165
"2420","2021",5,"25","@nazrih",14663
"2421","2021",5,"26","@syedsaddiq",19882
"2422","2021",5,"26","@narendramodi",18988
"2423","2021",5,"26","@asyrafrusni94",16278
"2424","2021",5,"26","@berniesanders",15556
"2425","2021",5,"26","@kkmputrajaya",14988
"2426","2021",5,"27","@bighitmusic",30333
"2427","2021",5,"27","@kkmputrajaya",24783
"2428","2021",5,"27","@narendramodi",18552
"2429","2021",5,"27","@pmoindia",13678
"2430","2021",5,"27","@jairbolsonaro",12776
"2431","2021",5,"28","@kkmputrajaya",47185
"2432","2021",5,"28","@zornitsaxx",27649
"2433","2021",5,"28","@rahulgandhi",26369
"2434","2021",5,"28","@narendramodi",14651
"2435","2021",5,"28","@yungskuntebony",14122
"2436","2021",5,"29","@dghisham",49111
"2437","2021",5,"29","@narendramodi",43234
"2438","2021",5,"29","@kkmputrajaya",40307
"2439","2021",5,"29","@myhandsratede",20084
"2440","2021",5,"29","@drrpnishank",19200
"2441","2021",5,"30","@narendramodi",32393
"2442","2021",5,"30","@mkstalin",28351
"2443","2021",5,"30","@yelsew",23210
"2444","2021",5,"30","@dghisham",23127
"2445","2021",5,"30","@kkmputrajaya",18188
"2446","2021",5,"31","@renanbernardo",45588
"2447","2021",5,"31","@thegallowboob",19246
"2448","2021",5,"31","@rahulgandhi",14571
"2449","2021",5,"31","@datukhensem",14099
"2450","2021",5,"31","@narendramodi",12338
"2451","2021",6,"1","@thegallowboob",39289
"2452","2021",6,"1","@narendramodi",18799
"2453","2021",6,"1","@drrpnishank",14785
"2454","2021",6,"1","@kkmputrajaya",14747
"2455","2021",6,"1","@offchainon",13387
"2456","2021",6,"2","@jackposobiec",27740
"2457","2021",6,"2","@kkmputrajaya",21931
"2458","2021",6,"2","@narendramodi",14465
"2459","2021",6,"2","@rahulgandhi",13333
"2460","2021",6,"2","@jordanschachtel",13190
"2461","2021",6,"3","@kkmputrajaya",29865
"2462","2021",6,"3","@narendramodi",20189
"2463","2021",6,"3","@dghisham",16616
"2464","2021",6,"3","@jackposobiec",16000
"2465","2021",6,"3","@derasachasauda",12424
"2466","2021",6,"4","@rahulgandhi",21177
"2467","2021",6,"4","@jackposobiec",20343
"2468","2021",6,"4","@weareoneexo",19611
"2469","2021",6,"4","@narendramodi",16646
"2470","2021",6,"4","@rudygiuliani",15028
"2471","2021",6,"5","@jackposobiec",15032
"2472","2021",6,"5","@myogiadityanath",13260
"2473","2021",6,"5","@maxiiszvanz",13105
"2474","2021",6,"5","@potus",12576
"2475","2021",6,"5","@narendramodi",10095
"2476","2021",6,"6","@himantabiswa",12835
"2477","2021",6,"6","@narendramodi",11794
